is_default,pokemon_name,pokemon_url,id_x,name,is_baby,is_legendary,is_mythical,forms_switchable,has_gender_differences,gen_x,gen_url,BST,gen_num,base_stat,stat_name,id_y,gen_y
True,gloom,https://pokeapi.co/api/v2/pokemon/44/,44,gloom,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,395,Gen 1,75.0,special-defense,44.0,generation-i
True,gloom,https://pokeapi.co/api/v2/pokemon/44/,44,gloom,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,395,Gen 1,40.0,speed,44.0,generation-i
True,vileplume,https://pokeapi.co/api/v2/pokemon/45/,45,vileplume,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,490,Gen 1,75.0,hp,45.0,generation-i
True,vileplume,https://pokeapi.co/api/v2/pokemon/45/,45,vileplume,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,490,Gen 1,80.0,attack,45.0,generation-i
True,vileplume,https://pokeapi.co/api/v2/pokemon/45/,45,vileplume,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,490,Gen 1,85.0,defense,45.0,generation-i
True,vileplume,https://pokeapi.co/api/v2/pokemon/45/,45,vileplume,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,490,Gen 1,110.0,special-attack,45.0,generation-i
True,vileplume,https://pokeapi.co/api/v2/pokemon/45/,45,vileplume,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,490,Gen 1,90.0,special-defense,45.0,generation-i
True,vileplume,https://pokeapi.co/api/v2/pokemon/45/,45,vileplume,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,490,Gen 1,50.0,speed,45.0,generation-i
True,parasect,https://pokeapi.co/api/v2/pokemon/47/,47,parasect,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,405,Gen 1,60.0,hp,47.0,generation-i
True,parasect,https://pokeapi.co/api/v2/pokemon/47/,47,parasect,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,405,Gen 1,95.0,attack,47.0,generation-i
True,parasect,https://pokeapi.co/api/v2/pokemon/47/,47,parasect,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,405,Gen 1,80.0,defense,47.0,generation-i
True,parasect,https://pokeapi.co/api/v2/pokemon/47/,47,parasect,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,405,Gen 1,60.0,special-attack,47.0,generation-i
True,parasect,https://pokeapi.co/api/v2/pokemon/47/,47,parasect,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,405,Gen 1,80.0,special-defense,47.0,generation-i
True,parasect,https://pokeapi.co/api/v2/pokemon/47/,47,parasect,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,405,Gen 1,30.0,speed,47.0,generation-i
True,venomoth,https://pokeapi.co/api/v2/pokemon/49/,49,venomoth,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,450,Gen 1,70.0,hp,49.0,generation-i
True,venomoth,https://pokeapi.co/api/v2/pokemon/49/,49,venomoth,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,450,Gen 1,65.0,attack,49.0,generation-i
True,venomoth,https://pokeapi.co/api/v2/pokemon/49/,49,venomoth,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,450,Gen 1,60.0,defense,49.0,generation-i
True,venomoth,https://pokeapi.co/api/v2/pokemon/49/,49,venomoth,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,450,Gen 1,90.0,special-attack,49.0,generation-i
True,venomoth,https://pokeapi.co/api/v2/pokemon/49/,49,venomoth,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,450,Gen 1,75.0,special-defense,49.0,generation-i
True,venomoth,https://pokeapi.co/api/v2/pokemon/49/,49,venomoth,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,450,Gen 1,90.0,speed,49.0,generation-i
True,dugtrio,https://pokeapi.co/api/v2/pokemon/51/,51,dugtrio,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,425,Gen 1,35.0,hp,51.0,generation-i
True,dugtrio,https://pokeapi.co/api/v2/pokemon/51/,51,dugtrio,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,425,Gen 1,100.0,attack,51.0,generation-i
True,dugtrio,https://pokeapi.co/api/v2/pokemon/51/,51,dugtrio,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,425,Gen 1,50.0,defense,51.0,generation-i
True,dugtrio,https://pokeapi.co/api/v2/pokemon/51/,51,dugtrio,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,425,Gen 1,50.0,special-attack,51.0,generation-i
True,dugtrio,https://pokeapi.co/api/v2/pokemon/51/,51,dugtrio,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,425,Gen 1,70.0,special-defense,51.0,generation-i
True,dugtrio,https://pokeapi.co/api/v2/pokemon/51/,51,dugtrio,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,425,Gen 1,120.0,speed,51.0,generation-i
True,persian,https://pokeapi.co/api/v2/pokemon/53/,53,persian,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,440,Gen 1,65.0,hp,53.0,generation-i
True,persian,https://pokeapi.co/api/v2/pokemon/53/,53,persian,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,440,Gen 1,70.0,attack,53.0,generation-i
True,persian,https://pokeapi.co/api/v2/pokemon/53/,53,persian,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,440,Gen 1,60.0,defense,53.0,generation-i
True,persian,https://pokeapi.co/api/v2/pokemon/53/,53,persian,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,440,Gen 1,65.0,special-attack,53.0,generation-i
True,persian,https://pokeapi.co/api/v2/pokemon/53/,53,persian,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,440,Gen 1,65.0,special-defense,53.0,generation-i
True,persian,https://pokeapi.co/api/v2/pokemon/53/,53,persian,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,440,Gen 1,115.0,speed,53.0,generation-i
True,golduck,https://pokeapi.co/api/v2/pokemon/55/,55,golduck,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,500,Gen 1,80.0,hp,55.0,generation-i
True,golduck,https://pokeapi.co/api/v2/pokemon/55/,55,golduck,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,500,Gen 1,82.0,attack,55.0,generation-i
True,golduck,https://pokeapi.co/api/v2/pokemon/55/,55,golduck,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,500,Gen 1,78.0,defense,55.0,generation-i
True,golduck,https://pokeapi.co/api/v2/pokemon/55/,55,golduck,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,500,Gen 1,95.0,special-attack,55.0,generation-i
True,golduck,https://pokeapi.co/api/v2/pokemon/55/,55,golduck,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,500,Gen 1,80.0,special-defense,55.0,generation-i
True,golduck,https://pokeapi.co/api/v2/pokemon/55/,55,golduck,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,500,Gen 1,85.0,speed,55.0,generation-i
True,primeape,https://pokeapi.co/api/v2/pokemon/57/,57,primeape,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,455,Gen 1,65.0,hp,57.0,generation-i
True,primeape,https://pokeapi.co/api/v2/pokemon/57/,57,primeape,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,455,Gen 1,105.0,attack,57.0,generation-i
True,primeape,https://pokeapi.co/api/v2/pokemon/57/,57,primeape,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,455,Gen 1,60.0,defense,57.0,generation-i
True,primeape,https://pokeapi.co/api/v2/pokemon/57/,57,primeape,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,455,Gen 1,60.0,special-attack,57.0,generation-i
True,primeape,https://pokeapi.co/api/v2/pokemon/57/,57,primeape,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,455,Gen 1,70.0,special-defense,57.0,generation-i
True,primeape,https://pokeapi.co/api/v2/pokemon/57/,57,primeape,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,455,Gen 1,95.0,speed,57.0,generation-i
True,arcanine,https://pokeapi.co/api/v2/pokemon/59/,59,arcanine,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,555,Gen 1,90.0,hp,59.0,generation-i
True,arcanine,https://pokeapi.co/api/v2/pokemon/59/,59,arcanine,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,555,Gen 1,110.0,attack,59.0,generation-i
True,arcanine,https://pokeapi.co/api/v2/pokemon/59/,59,arcanine,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,555,Gen 1,80.0,defense,59.0,generation-i
True,arcanine,https://pokeapi.co/api/v2/pokemon/59/,59,arcanine,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,555,Gen 1,100.0,special-attack,59.0,generation-i
True,arcanine,https://pokeapi.co/api/v2/pokemon/59/,59,arcanine,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,555,Gen 1,80.0,special-defense,59.0,generation-i
True,arcanine,https://pokeapi.co/api/v2/pokemon/59/,59,arcanine,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,555,Gen 1,95.0,speed,59.0,generation-i
True,poliwhirl,https://pokeapi.co/api/v2/pokemon/61/,61,poliwhirl,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,385,Gen 1,65.0,hp,61.0,generation-i
True,poliwhirl,https://pokeapi.co/api/v2/pokemon/61/,61,poliwhirl,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,385,Gen 1,65.0,attack,61.0,generation-i
True,poliwhirl,https://pokeapi.co/api/v2/pokemon/61/,61,poliwhirl,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,385,Gen 1,65.0,defense,61.0,generation-i
True,poliwhirl,https://pokeapi.co/api/v2/pokemon/61/,61,poliwhirl,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,385,Gen 1,50.0,special-attack,61.0,generation-i
True,poliwhirl,https://pokeapi.co/api/v2/pokemon/61/,61,poliwhirl,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,385,Gen 1,50.0,special-defense,61.0,generation-i
True,poliwhirl,https://pokeapi.co/api/v2/pokemon/61/,61,poliwhirl,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,385,Gen 1,90.0,speed,61.0,generation-i
True,poliwrath,https://pokeapi.co/api/v2/pokemon/62/,62,poliwrath,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,510,Gen 1,90.0,hp,62.0,generation-i
True,poliwrath,https://pokeapi.co/api/v2/pokemon/62/,62,poliwrath,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,510,Gen 1,95.0,attack,62.0,generation-i
True,poliwrath,https://pokeapi.co/api/v2/pokemon/62/,62,poliwrath,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,510,Gen 1,95.0,defense,62.0,generation-i
True,poliwrath,https://pokeapi.co/api/v2/pokemon/62/,62,poliwrath,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,510,Gen 1,70.0,special-attack,62.0,generation-i
True,poliwrath,https://pokeapi.co/api/v2/pokemon/62/,62,poliwrath,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,510,Gen 1,90.0,special-defense,62.0,generation-i
True,poliwrath,https://pokeapi.co/api/v2/pokemon/62/,62,poliwrath,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,510,Gen 1,70.0,speed,62.0,generation-i
True,kadabra,https://pokeapi.co/api/v2/pokemon/64/,64,kadabra,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,400,Gen 1,40.0,hp,64.0,generation-i
True,kadabra,https://pokeapi.co/api/v2/pokemon/64/,64,kadabra,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,400,Gen 1,35.0,attack,64.0,generation-i
True,kadabra,https://pokeapi.co/api/v2/pokemon/64/,64,kadabra,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,400,Gen 1,30.0,defense,64.0,generation-i
True,kadabra,https://pokeapi.co/api/v2/pokemon/64/,64,kadabra,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,400,Gen 1,120.0,special-attack,64.0,generation-i
True,kadabra,https://pokeapi.co/api/v2/pokemon/64/,64,kadabra,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,400,Gen 1,70.0,special-defense,64.0,generation-i
True,kadabra,https://pokeapi.co/api/v2/pokemon/64/,64,kadabra,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,400,Gen 1,105.0,speed,64.0,generation-i
True,alakazam,https://pokeapi.co/api/v2/pokemon/65/,65,alakazam,False,False,False,True,True,generation-i,https://pokeapi.co/api/v2/generation/1/,500,Gen 1,55.0,hp,65.0,generation-i
True,alakazam,https://pokeapi.co/api/v2/pokemon/65/,65,alakazam,False,False,False,True,True,generation-i,https://pokeapi.co/api/v2/generation/1/,500,Gen 1,50.0,attack,65.0,generation-i
True,alakazam,https://pokeapi.co/api/v2/pokemon/65/,65,alakazam,False,False,False,True,True,generation-i,https://pokeapi.co/api/v2/generation/1/,500,Gen 1,45.0,defense,65.0,generation-i
True,alakazam,https://pokeapi.co/api/v2/pokemon/65/,65,alakazam,False,False,False,True,True,generation-i,https://pokeapi.co/api/v2/generation/1/,500,Gen 1,135.0,special-attack,65.0,generation-i
True,alakazam,https://pokeapi.co/api/v2/pokemon/65/,65,alakazam,False,False,False,True,True,generation-i,https://pokeapi.co/api/v2/generation/1/,500,Gen 1,95.0,special-defense,65.0,generation-i
True,alakazam,https://pokeapi.co/api/v2/pokemon/65/,65,alakazam,False,False,False,True,True,generation-i,https://pokeapi.co/api/v2/generation/1/,500,Gen 1,120.0,speed,65.0,generation-i
True,machoke,https://pokeapi.co/api/v2/pokemon/67/,67,machoke,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,405,Gen 1,80.0,hp,67.0,generation-i
True,machoke,https://pokeapi.co/api/v2/pokemon/67/,67,machoke,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,405,Gen 1,100.0,attack,67.0,generation-i
True,machoke,https://pokeapi.co/api/v2/pokemon/67/,67,machoke,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,405,Gen 1,70.0,defense,67.0,generation-i
True,machoke,https://pokeapi.co/api/v2/pokemon/67/,67,machoke,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,405,Gen 1,50.0,special-attack,67.0,generation-i
True,machoke,https://pokeapi.co/api/v2/pokemon/67/,67,machoke,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,405,Gen 1,60.0,special-defense,67.0,generation-i
True,machoke,https://pokeapi.co/api/v2/pokemon/67/,67,machoke,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,405,Gen 1,45.0,speed,67.0,generation-i
True,machamp,https://pokeapi.co/api/v2/pokemon/68/,68,machamp,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,505,Gen 1,90.0,hp,68.0,generation-i
True,machamp,https://pokeapi.co/api/v2/pokemon/68/,68,machamp,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,505,Gen 1,130.0,attack,68.0,generation-i
True,machamp,https://pokeapi.co/api/v2/pokemon/68/,68,machamp,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,505,Gen 1,80.0,defense,68.0,generation-i
True,machamp,https://pokeapi.co/api/v2/pokemon/68/,68,machamp,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,505,Gen 1,65.0,special-attack,68.0,generation-i
True,machamp,https://pokeapi.co/api/v2/pokemon/68/,68,machamp,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,505,Gen 1,85.0,special-defense,68.0,generation-i
True,machamp,https://pokeapi.co/api/v2/pokemon/68/,68,machamp,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,505,Gen 1,55.0,speed,68.0,generation-i
True,weepinbell,https://pokeapi.co/api/v2/pokemon/70/,70,weepinbell,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,390,Gen 1,65.0,hp,70.0,generation-i
True,weepinbell,https://pokeapi.co/api/v2/pokemon/70/,70,weepinbell,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,390,Gen 1,90.0,attack,70.0,generation-i
True,weepinbell,https://pokeapi.co/api/v2/pokemon/70/,70,weepinbell,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,390,Gen 1,50.0,defense,70.0,generation-i
True,weepinbell,https://pokeapi.co/api/v2/pokemon/70/,70,weepinbell,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,390,Gen 1,85.0,special-attack,70.0,generation-i
True,weepinbell,https://pokeapi.co/api/v2/pokemon/70/,70,weepinbell,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,390,Gen 1,45.0,special-defense,70.0,generation-i
True,weepinbell,https://pokeapi.co/api/v2/pokemon/70/,70,weepinbell,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,390,Gen 1,55.0,speed,70.0,generation-i
True,victreebel,https://pokeapi.co/api/v2/pokemon/71/,71,victreebel,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,490,Gen 1,80.0,hp,71.0,generation-i
True,victreebel,https://pokeapi.co/api/v2/pokemon/71/,71,victreebel,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,490,Gen 1,105.0,attack,71.0,generation-i
True,victreebel,https://pokeapi.co/api/v2/pokemon/71/,71,victreebel,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,490,Gen 1,65.0,defense,71.0,generation-i
True,victreebel,https://pokeapi.co/api/v2/pokemon/71/,71,victreebel,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,490,Gen 1,100.0,special-attack,71.0,generation-i
True,victreebel,https://pokeapi.co/api/v2/pokemon/71/,71,victreebel,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,490,Gen 1,70.0,special-defense,71.0,generation-i
True,victreebel,https://pokeapi.co/api/v2/pokemon/71/,71,victreebel,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,490,Gen 1,70.0,speed,71.0,generation-i
True,tentacruel,https://pokeapi.co/api/v2/pokemon/73/,73,tentacruel,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,515,Gen 1,80.0,hp,73.0,generation-i
True,tentacruel,https://pokeapi.co/api/v2/pokemon/73/,73,tentacruel,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,515,Gen 1,70.0,attack,73.0,generation-i
True,tentacruel,https://pokeapi.co/api/v2/pokemon/73/,73,tentacruel,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,515,Gen 1,65.0,defense,73.0,generation-i
True,tentacruel,https://pokeapi.co/api/v2/pokemon/73/,73,tentacruel,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,515,Gen 1,80.0,special-attack,73.0,generation-i
True,tentacruel,https://pokeapi.co/api/v2/pokemon/73/,73,tentacruel,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,515,Gen 1,120.0,special-defense,73.0,generation-i
True,tentacruel,https://pokeapi.co/api/v2/pokemon/73/,73,tentacruel,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,515,Gen 1,100.0,speed,73.0,generation-i
True,graveler,https://pokeapi.co/api/v2/pokemon/75/,75,graveler,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,390,Gen 1,55.0,hp,75.0,generation-i
True,graveler,https://pokeapi.co/api/v2/pokemon/75/,75,graveler,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,390,Gen 1,95.0,attack,75.0,generation-i
True,graveler,https://pokeapi.co/api/v2/pokemon/75/,75,graveler,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,390,Gen 1,115.0,defense,75.0,generation-i
True,graveler,https://pokeapi.co/api/v2/pokemon/75/,75,graveler,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,390,Gen 1,45.0,special-attack,75.0,generation-i
True,graveler,https://pokeapi.co/api/v2/pokemon/75/,75,graveler,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,390,Gen 1,45.0,special-defense,75.0,generation-i
True,graveler,https://pokeapi.co/api/v2/pokemon/75/,75,graveler,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,390,Gen 1,35.0,speed,75.0,generation-i
True,ponyta,https://pokeapi.co/api/v2/pokemon/77/,77,ponyta,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,410,Gen 1,50.0,hp,77.0,generation-i
True,ponyta,https://pokeapi.co/api/v2/pokemon/77/,77,ponyta,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,410,Gen 1,85.0,attack,77.0,generation-i
True,ponyta,https://pokeapi.co/api/v2/pokemon/77/,77,ponyta,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,410,Gen 1,55.0,defense,77.0,generation-i
True,ponyta,https://pokeapi.co/api/v2/pokemon/77/,77,ponyta,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,410,Gen 1,65.0,special-attack,77.0,generation-i
True,ponyta,https://pokeapi.co/api/v2/pokemon/77/,77,ponyta,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,410,Gen 1,65.0,special-defense,77.0,generation-i
True,ponyta,https://pokeapi.co/api/v2/pokemon/77/,77,ponyta,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,410,Gen 1,90.0,speed,77.0,generation-i
True,slowpoke,https://pokeapi.co/api/v2/pokemon/79/,79,slowpoke,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,315,Gen 1,90.0,hp,79.0,generation-i
True,slowpoke,https://pokeapi.co/api/v2/pokemon/79/,79,slowpoke,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,315,Gen 1,65.0,attack,79.0,generation-i
True,slowpoke,https://pokeapi.co/api/v2/pokemon/79/,79,slowpoke,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,315,Gen 1,65.0,defense,79.0,generation-i
True,slowpoke,https://pokeapi.co/api/v2/pokemon/79/,79,slowpoke,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,315,Gen 1,40.0,special-attack,79.0,generation-i
True,slowpoke,https://pokeapi.co/api/v2/pokemon/79/,79,slowpoke,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,315,Gen 1,40.0,special-defense,79.0,generation-i
True,slowpoke,https://pokeapi.co/api/v2/pokemon/79/,79,slowpoke,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,315,Gen 1,15.0,speed,79.0,generation-i
True,magnemite,https://pokeapi.co/api/v2/pokemon/81/,81,magnemite,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,325,Gen 1,25.0,hp,81.0,generation-i
True,magnemite,https://pokeapi.co/api/v2/pokemon/81/,81,magnemite,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,325,Gen 1,35.0,attack,81.0,generation-i
True,magnemite,https://pokeapi.co/api/v2/pokemon/81/,81,magnemite,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,325,Gen 1,70.0,defense,81.0,generation-i
True,magnemite,https://pokeapi.co/api/v2/pokemon/81/,81,magnemite,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,325,Gen 1,95.0,special-attack,81.0,generation-i
True,magnemite,https://pokeapi.co/api/v2/pokemon/81/,81,magnemite,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,325,Gen 1,55.0,special-defense,81.0,generation-i
True,magnemite,https://pokeapi.co/api/v2/pokemon/81/,81,magnemite,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,325,Gen 1,45.0,speed,81.0,generation-i
True,farfetchd,https://pokeapi.co/api/v2/pokemon/83/,83,farfetchd,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,377,Gen 1,52.0,hp,83.0,generation-i
True,farfetchd,https://pokeapi.co/api/v2/pokemon/83/,83,farfetchd,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,377,Gen 1,90.0,attack,83.0,generation-i
True,farfetchd,https://pokeapi.co/api/v2/pokemon/83/,83,farfetchd,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,377,Gen 1,55.0,defense,83.0,generation-i
True,farfetchd,https://pokeapi.co/api/v2/pokemon/83/,83,farfetchd,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,377,Gen 1,58.0,special-attack,83.0,generation-i
True,farfetchd,https://pokeapi.co/api/v2/pokemon/83/,83,farfetchd,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,377,Gen 1,62.0,special-defense,83.0,generation-i
True,farfetchd,https://pokeapi.co/api/v2/pokemon/83/,83,farfetchd,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,377,Gen 1,60.0,speed,83.0,generation-i
True,doduo,https://pokeapi.co/api/v2/pokemon/84/,84,doduo,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,310,Gen 1,35.0,hp,84.0,generation-i
True,doduo,https://pokeapi.co/api/v2/pokemon/84/,84,doduo,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,310,Gen 1,85.0,attack,84.0,generation-i
True,doduo,https://pokeapi.co/api/v2/pokemon/84/,84,doduo,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,310,Gen 1,45.0,defense,84.0,generation-i
True,doduo,https://pokeapi.co/api/v2/pokemon/84/,84,doduo,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,310,Gen 1,35.0,special-attack,84.0,generation-i
True,doduo,https://pokeapi.co/api/v2/pokemon/84/,84,doduo,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,310,Gen 1,35.0,special-defense,84.0,generation-i
True,doduo,https://pokeapi.co/api/v2/pokemon/84/,84,doduo,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,310,Gen 1,75.0,speed,84.0,generation-i
True,seel,https://pokeapi.co/api/v2/pokemon/86/,86,seel,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,325,Gen 1,65.0,hp,86.0,generation-i
True,seel,https://pokeapi.co/api/v2/pokemon/86/,86,seel,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,325,Gen 1,45.0,attack,86.0,generation-i
